reporting_area,state_code,lat,lang,CO,NO2,OZONE,PM10,PM2.5,date,year,month,weekday,month_name,AQI
Oxnard,CA,34.2524,-119.1432,,,35,20,33,2/1/2024 0:00,2024,2,3,February,35
Ozark National Forest,AR,35.83,-93.22,,,39,,,2/1/2024 0:00,2024,2,3,February,39
Pahala,HI,19.2038,-155.48,,,,,17,2/1/2024 0:00,2024,2,3,February,17
Pahrump,NV,36.2083,-115.9839,,,,16,,2/1/2024 0:00,2024,2,3,February,16
Pamlico County,NC,35.1471,-76.7285,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Paradise,CA,39.7564,-121.6044,,,40,,29,2/1/2024 0:00,2024,2,3,February,40
Paso Robles,CA,35.63,-120.66,,,40,15,10,2/1/2024 0:00,2024,2,3,February,40
Pasquotank County,NC,36.2952,-76.2838,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Payson,AZ,34.2293,-111.3297,,,,32,,2/1/2024 0:00,2024,2,3,February,32
Pender County,NC,34.5247,-77.9054,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Pendleton,OR,45.6522,-118.823,,,,,30,2/1/2024 0:00,2024,2,3,February,30
Pensacola,FL,30.59,-87.33,,,39,26,61,2/1/2024 0:00,2024,2,3,February,61
Peoria,IL,40.687,-89.607,,,,,53,2/1/2024 0:00,2024,2,3,February,53
Perquimans County,NC,36.2048,-76.4387,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Perris Vly,CA,33.7888,-117.2277,4,20,39,10,25,2/1/2024 0:00,2024,2,3,February,39
Perry County,IN,38.1152,-86.6033,,,31,,,2/1/2024 0:00,2024,2,3,February,31
Person County,NC,36.39,-78.9718,,,,15,54,2/1/2024 0:00,2024,2,3,February,54
Phelan,CA,34.425,-117.5897,3,23,44,24,23,2/1/2024 0:00,2024,2,3,February,44
Philadelphia,PA,39.95,-75.151,,,30,17,66,2/1/2024 0:00,2024,2,3,February,66
Phoenix,AZ,33.543,-112.071,,,44,92,54,2/1/2024 0:00,2024,2,3,February,92
Pierre,SD,44.37,-100.29,,,,,19,2/1/2024 0:00,2024,2,3,February,19
Pikeville,KY,37.48,-82.54,,,,,20,2/1/2024 0:00,2024,2,3,February,20
Pinal Air Park,AZ,32.5083,-111.308,,,40,45,25,2/1/2024 0:00,2024,2,3,February,45
Pinal County,AZ,32.954,-111.7622,,,40,80,25,2/1/2024 0:00,2024,2,3,February,80
Pinal County Housing,AZ,32.891,-111.5705,,,40,52,25,2/1/2024 0:00,2024,2,3,February,52
Pinedale,WY,42.87,-109.87,,,20,,23,2/1/2024 0:00,2024,2,3,February,23
Pinehurst,ID,47.5364,-116.2367,,,,19,63,2/1/2024 0:00,2024,2,3,February,63
Pinnacles National Monument,CA,36.485,-121.1556,,,39,,,2/1/2024 0:00,2024,2,3,February,39
Piru,CA,34.4043,-118.8099,,,38,,38,2/1/2024 0:00,2024,2,3,February,38
Pitt County,NC,35.6376,-77.3818,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Pittsburgh,PA,40.434,-79.984,,,27,,49,2/1/2024 0:00,2024,2,3,February,49
Pittsfield,MA,42.448,-73.2553,,,28,,60,2/1/2024 0:00,2024,2,3,February,60
Placerville,CA,38.7296,-120.7992,,,42,,,2/1/2024 0:00,2024,2,3,February,42
Pocatello,ID,42.8767,-112.4472,,,,19,60,2/1/2024 0:00,2024,2,3,February,60
Point Arena,CA,38.9088,-123.6931,,,35,10,,2/1/2024 0:00,2024,2,3,February,35
Polk County,NC,35.2796,-82.1701,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Pomeroy,WA,46.47,-117.61,,,,,10,2/1/2024 0:00,2024,2,3,February,10
Pomona Walnut Vly,CA,34.0666,-117.75,4,27,41,15,21,2/1/2024 0:00,2024,2,3,February,41
Port Angeles,WA,48.1164,-123.4644,,,,,40,2/1/2024 0:00,2024,2,3,February,40
Port Townsend,WA,48.1292,-122.7794,,,,,14,2/1/2024 0:00,2024,2,3,February,14
Portland,OR,45.538,-122.656,,,32,,50,2/1/2024 0:00,2024,2,3,February,50
Portola,CA,39.8083,-120.4717,,,,,80,2/1/2024 0:00,2024,2,3,February,80
Portsmouth,NH,43.0149,-70.9047,,,23,19,59,2/1/2024 0:00,2024,2,3,February,59
Prescott,AZ,34.6121,-112.4632,,,42,,,2/1/2024 0:00,2024,2,3,February,42
Price,UT,39.5964,-110.7704,,,29,,10,2/1/2024 0:00,2024,2,3,February,29
Prince Edward Co.,VA,37.23,-78.44,,,25,,,2/1/2024 0:00,2024,2,3,February,25
Prineville,OR,44.2998,-120.8448,,,,,39,2/1/2024 0:00,2024,2,3,February,39
Providence,RI,41.817,-71.401,,,31,,54,2/1/2024 0:00,2024,2,3,February,54
Provo,UT,40.2334,-111.6582,,,31,29,24,2/1/2024 0:00,2024,2,3,February,31
Pueblo,CO,38.3,-104.72,,,35,,,2/1/2024 0:00,2024,2,3,February,35
Pullman,WA,46.7245,-117.1801,,,,,13,2/1/2024 0:00,2024,2,3,February,13
Putnam County,FL,29.6127,-81.9238,,,,12,,2/1/2024 0:00,2024,2,3,February,12
Queen Valley,AZ,33.29,-111.29,,,40,45,25,2/1/2024 0:00,2024,2,3,February,45
Quincy,CA,39.9369,-120.9478,,,,,43,2/1/2024 0:00,2024,2,3,February,43
Rapid City,SD,44.0873,-103.2737,,,34,51,28,2/1/2024 0:00,2024,2,3,February,51
Raymond,WA,46.6855,-123.7272,,,,,15,2/1/2024 0:00,2024,2,3,February,15
Red Bluff,CA,40.1786,-122.2347,,,34,8,15,2/1/2024 0:00,2024,2,3,February,34
Red Hills,CA,35.65,-120.38,,,46,15,10,2/1/2024 0:00,2024,2,3,February,46
Red River Valley North,MN,48.3714,-97.0337,,,19,,20,2/1/2024 0:00,2024,2,3,February,20
Red River Valley South,MN,46.9095,-96.6489,,,19,,20,2/1/2024 0:00,2024,2,3,February,20
Redding,CA,40.5497,-122.3792,,,35,,20,2/1/2024 0:00,2024,2,3,February,35
Redwood City,CA,37.48,-122.22,,,30,,,2/1/2024 0:00,2024,2,3,February,30
Reno-Sparks,NV,39.5,-119.7833,,,46,28,12,2/1/2024 0:00,2024,2,3,February,46
Richmond,VA,37.531,-77.475,,,29,8,33,2/1/2024 0:00,2024,2,3,February,33
Richmond County,NC,35.0061,-79.7474,,,,,50,2/1/2024 0:00,2024,2,3,February,50
Rio Vista,CA,38.2183,-121.77,,,,,42,2/1/2024 0:00,2024,2,3,February,42
Ritzville,WA,47.12,-118.3819,,,,,15,2/1/2024 0:00,2024,2,3,February,15
Riverline,NJ,39.909,-75.076,,,30,,55,2/1/2024 0:00,2024,2,3,February,55
Roanoke,VA,37.278,-79.958,,,25,,33,2/1/2024 0:00,2024,2,3,February,33
Robeson County,NC,34.6402,-79.1036,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Rochester Area,MN,43.9969,-92.4504,,,,,38,2/1/2024 0:00,2024,2,3,February,38
Rock Island-Moline,IL,41.5148,-90.5173,,,,,58,2/1/2024 0:00,2024,2,3,February,58
Rock Springs,WY,41.5926,-109.2201,,,,,18,2/1/2024 0:00,2024,2,3,February,18
Rockford,IL,42.287,-89.077,,,,,31,2/1/2024 0:00,2024,2,3,February,31
Rocky Mountain National Park,CO,40.2778,-105.5453,,,43,,,2/1/2024 0:00,2024,2,3,February,43
Rome,GA,34.2605,-85.3232,,,,,15,2/1/2024 0:00,2024,2,3,February,15
Roosevelt,UT,40.2943,-110.009,,,31,27,39,2/1/2024 0:00,2024,2,3,February,39
Rosalia,WA,47.2314,-117.3686,,,,,18,2/1/2024 0:00,2024,2,3,February,18
Roseburg,OR,43.2266,-123.3648,,,,,13,2/1/2024 0:00,2024,2,3,February,13
Roseville-Rocklin,CA,38.7712,-121.2631,,,38,13,38,2/1/2024 0:00,2024,2,3,February,38
Rowan County,NC,35.6399,-80.5252,,,25,,50,2/1/2024 0:00,2024,2,3,February,50
Rutherford County,NC,35.4024,-81.92,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Rutland,VT,43.6083,-72.9822,,,25,11,55,2/1/2024 0:00,2024,2,3,February,55
S Central LA CO,CA,33.9288,-118.2108,6,29,40,13,59,2/1/2024 0:00,2024,2,3,February,59
S San Gabriel Vly,CA,34.0102,-118.0686,5,27,42,11,25,2/1/2024 0:00,2024,2,3,February,42
SW Coastal LA,CA,33.9541,-118.4302,3,22,43,17,40,2/1/2024 0:00,2024,2,3,February,43
SW San Bernardino,CA,34.0017,-117.6585,4,26,41,18,21,2/1/2024 0:00,2024,2,3,February,41
Sacramento,CA,38.567,-121.467,,,37,15,46,2/1/2024 0:00,2024,2,3,February,46
Saddleback Vly,CA,33.6302,-117.675,2,23,38,24,46,2/1/2024 0:00,2024,2,3,February,46
Saginaw,MI,43.4196,-83.9495,,,,,38,2/1/2024 0:00,2024,2,3,February,38
Saint Louis,MO,38.75,-90.383,,,25,44,46,2/1/2024 0:00,2024,2,3,February,46
Salem,OR,44.9431,-123.0059,,,,,48,2/1/2024 0:00,2024,2,3,February,48
Salinas,CA,36.6947,-121.6222,,,34,,25,2/1/2024 0:00,2024,2,3,February,34
Salmon,ID,45.1819,-113.8903,,,,,71,2/1/2024 0:00,2024,2,3,February,71
Salt Lake City,UT,40.777,-111.93,,,33,37,33,2/1/2024 0:00,2024,2,3,February,37
Salt River Pima-Maricopa Indian Community,AZ,33.488,-111.7623,,,36,65,,2/1/2024 0:00,2024,2,3,February,65
Sampson County,NC,34.9918,-78.3713,,,,,47,2/1/2024 0:00,2024,2,3,February,47
San Antonio,TX,29.417,-98.484,,,43,,45,2/1/2024 0:00,2024,2,3,February,45
San Diego Coast,CA,32.902,-117.223,,,44,31,60,2/1/2024 0:00,2024,2,3,February,60
San Diego Foothills,CA,33.008,-116.903,,,47,15,20,2/1/2024 0:00,2024,2,3,February,47
San Diego Mesa and Inland Valley,CA,32.967,-117.049,,,44,67,70,2/1/2024 0:00,2024,2,3,February,70
San Francisco,CA,37.75,-122.43,,,,,33,2/1/2024 0:00,2024,2,3,February,33
San Gabriel Mts,CA,34.3927,-118.1152,4,22,47,18,52,2/1/2024 0:00,2024,2,3,February,52
San Jose,CA,37.33,-121.9,,,,,29,2/1/2024 0:00,2024,2,3,February,29
San Juan County,NM,36.898,-108.342,,,40,2,,2/1/2024 0:00,2024,2,3,February,40
San Luis Obispo,CA,35.27,-120.66,,,40,20,15,2/1/2024 0:00,2024,2,3,February,40
San Rafael,CA,37.97,-122.52,,,28,,,2/1/2024 0:00,2024,2,3,February,28
San Tan Valley,AZ,33.2191,-111.5611,,,40,80,25,2/1/2024 0:00,2024,2,3,February,80
Sand Island,HI,21.3039,-157.8711,,,28,,32,2/1/2024 0:00,2024,2,3,February,32
Sandpoint,ID,48.2918,-116.5566,,,,8,33,2/1/2024 0:00,2024,2,3,February,33
Santa Barbara,CA,34.4286,-119.71,,,33,11,30,2/1/2024 0:00,2024,2,3,February,33
Santa Clarita Vly,CA,34.3833,-118.5283,3,16,43,10,52,2/1/2024 0:00,2024,2,3,February,52
Santa Cruz,CA,36.9858,-121.9931,,,34,,35,2/1/2024 0:00,2024,2,3,February,35
Santa Fe,NM,35.6198,-106.0797,,,35,,,2/1/2024 0:00,2024,2,3,February,35
Santa Maria,CA,34.9345,-120.5357,,,35,19,58,2/1/2024 0:00,2024,2,3,February,58
Santa Rosa,CA,38.45,-122.7,,,28,,,2/1/2024 0:00,2024,2,3,February,28
Santa Ynez,CA,34.6083,-120.0747,,,38,,7,2/1/2024 0:00,2024,2,3,February,38
Santee Sioux Reservation,NE,42.83,-97.85,,,31,,,2/1/2024 0:00,2024,2,3,February,31
Sarasota,FL,27.3259,-82.5499,,,48,27,45,2/1/2024 0:00,2024,2,3,February,48
Sauvie Island,OR,45.7,-122.81,,,,,15,2/1/2024 0:00,2024,2,3,February,15
Savannah,GA,32.0683,-81.0496,,,,23,46,2/1/2024 0:00,2024,2,3,February,46
Scotland County,NC,34.8409,-79.4799,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Scottsbluff,NE,41.8756,-103.6581,,,,,60,2/1/2024 0:00,2024,2,3,February,60
Scranton and Wilkes-Barre,PA,41.3363,-75.7274,,,24,,53,2/1/2024 0:00,2024,2,3,February,53
Seattle-Bellevue-Kent Valley,WA,47.562,-122.3405,,,19,9,45,2/1/2024 0:00,2024,2,3,February,45
Seeley Lake,MT,47.1756,-113.4762,,,,,108,2/1/2024 0:00,2024,2,3,February,108
Seminole County,FL,28.803,-81.27,,,42,12,29,2/1/2024 0:00,2024,2,3,February,42
Sequoia and Kings Canyon National Parks,CA,36.4894,-118.8269,,,40,,10,2/1/2024 0:00,2024,2,3,February,40
Shady Cove,OR,42.6232,-122.8102,,,,,20,2/1/2024 0:00,2024,2,3,February,20
Shelton,WA,47.2256,-123.115,,,,,20,2/1/2024 0:00,2024,2,3,February,20
Shenandoah National Park,VA,38.5231,-78.4347,,,31,,18,2/1/2024 0:00,2024,2,3,February,31
Sheridan,WY,44.8,-106.96,,,30,36,,2/1/2024 0:00,2024,2,3,February,36
Shreveport,LA,32.5364,-93.749,,,45,,55,2/1/2024 0:00,2024,2,3,February,55
Sidney,MT,47.8034,-104.4856,,,23,4,14,2/1/2024 0:00,2024,2,3,February,23
Simi Valley,CA,34.2764,-118.6838,,,47,20,50,2/1/2024 0:00,2024,2,3,February,50
Sioux Falls,SD,43.5479,-96.7007,,,9,10,26,2/1/2024 0:00,2024,2,3,February,26
Sisters,OR,44.2921,-121.5555,,,,,14,2/1/2024 0:00,2024,2,3,February,14
Sloughhouse,CA,38.4945,-121.2111,,,31,,46,2/1/2024 0:00,2024,2,3,February,46
South Bend,IN,41.694,-86.237,,,26,,59,2/1/2024 0:00,2024,2,3,February,59
South Central Minnesota,MN,44.256,-94.094,,,,8,32,2/1/2024 0:00,2024,2,3,February,32
South Coastal,NJ,39.372,-74.553,,,30,,50,2/1/2024 0:00,2024,2,3,February,50
South Coastal LA,CA,33.8236,-118.1886,4,28,43,17,40,2/1/2024 0:00,2024,2,3,February,43
South Lake Tahoe,CA,38.9099,-120.0151,,,44,8,8,2/1/2024 0:00,2024,2,3,February,44
South Ridges,NC,35.5847,-83.0623,,,,,47,2/1/2024 0:00,2024,2,3,February,47
South and West Suburbs (Chicago),IL,41.7608,-87.8932,,,,,44,2/1/2024 0:00,2024,2,3,February,44
Southeast Burlington and Ocean Counties,NJ,39.798,-74.214,,,30,,50,2/1/2024 0:00,2024,2,3,February,50
Southeast LA CO,CA,33.9345,-118.0916,6,29,42,24,46,2/1/2024 0:00,2024,2,3,February,46
Southern Bay,NJ,39.459,-75.282,,,30,,50,2/1/2024 0:00,2024,2,3,February,50
Southern Maryland,MD,38.3815,-76.7801,,,,,29,2/1/2024 0:00,2024,2,3,February,29
Southern Twin Cities Metro,MN,44.71,-93.25,,,19,,40,2/1/2024 0:00,2024,2,3,February,40
Southern Ute Indian Reservation,CO,37.298,-108.135,,,38,9,15,2/1/2024 0:00,2024,2,3,February,38
Southwest Coast,ME,43.561,-70.2073,,,28,,52,2/1/2024 0:00,2024,2,3,February,52
Southwestern Minnesota,MN,44.7525,-95.5677,,,,8,28,2/1/2024 0:00,2024,2,3,February,28
Speedwell,TN,36.46,-83.87,,,25,,,2/1/2024 0:00,2024,2,3,February,25
Spokane,WA,47.65,-117.4167,,,,30,41,2/1/2024 0:00,2024,2,3,February,41
Spokane Tribe of Spokane Reservation,WA,47.8853,-117.9887,,,,,10,2/1/2024 0:00,2024,2,3,February,10
Springdale (Springdale-Fayetteville-Bentonville),AR,36.1796,-94.1166,,,35,,51,2/1/2024 0:00,2024,2,3,February,51
Springfield,MA,42.1,-72.584,,,23,,61,2/1/2024 0:00,2024,2,3,February,61
Springfield,MO,37.2619,-93.2981,,,,16,,2/1/2024 0:00,2024,2,3,February,16
St. Cloud Area,MN,45.5498,-94.1335,,,,,32,2/1/2024 0:00,2024,2,3,February,32
St. Joseph,MO,39.9544,-94.849,,,,42,46,2/1/2024 0:00,2024,2,3,February,46
St. Louis (Metro-east),IL,38.727,-89.959,,,,,58,2/1/2024 0:00,2024,2,3,February,58
St. Maries,ID,47.3166,-116.5703,,,,,75,2/1/2024 0:00,2024,2,3,February,75
St. Petersburg,FL,27.791,-82.74,,,47,,37,2/1/2024 0:00,2024,2,3,February,47
Stafford,CT,41.9756,-72.3867,,,30,,29,2/1/2024 0:00,2024,2,3,February,30
Stanfield,AZ,32.8811,-111.962,,,40,45,25,2/1/2024 0:00,2024,2,3,February,45
Stanly County,NC,35.3116,-80.2511,,,,,50,2/1/2024 0:00,2024,2,3,February,50
State College,PA,40.7934,-77.86,,,27,,43,2/1/2024 0:00,2024,2,3,February,43
Stockton,CA,37.9699,-121.3067,,,19,32,63,2/1/2024 0:00,2024,2,3,February,63
Stratford,CT,41.1519,-73.1036,,,,20,59,2/1/2024 0:00,2024,2,3,February,59
Suburban DC,MD,39.0402,-76.9777,,,27,,38,2/1/2024 0:00,2024,2,3,February,38
Sun City and Surprise,AZ,33.724,-112.45,,,37,49,,2/1/2024 0:00,2024,2,3,February,49
Sunnyside,WA,46.3203,-119.9981,,,,,51,2/1/2024 0:00,2024,2,3,February,51
Surry County,NC,36.4147,-80.6878,,,,,50,2/1/2024 0:00,2024,2,3,February,50
Susquehanna Valley,PA,39.94,-76.623,,,25,,73,2/1/2024 0:00,2024,2,3,February,73
Sussex County,DE,38.69,-75.38,,,36,,37,2/1/2024 0:00,2024,2,3,February,37
Swain County,NC,35.4868,-83.4923,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Sweet Home,OR,44.3958,-122.7305,,,,,49,2/1/2024 0:00,2024,2,3,February,49
Tacoma-Puyallup,WA,47.1864,-122.4517,,,,,31,2/1/2024 0:00,2024,2,3,February,31
Tahoe City area,CA,39.166,-120.1488,,,44,,8,2/1/2024 0:00,2024,2,3,February,44
Tallahassee,FL,30.4517,-84.2685,,,42,,57,2/1/2024 0:00,2024,2,3,February,57
Tampa,FL,27.959,-82.482,,,50,50,30,2/1/2024 0:00,2024,2,3,February,50
Taos,NM,36.3833,-105.5833,,,,,33,2/1/2024 0:00,2024,2,3,February,33
Temecula Vly,CA,33.537,-117.064,3,12,43,18,58,2/1/2024 0:00,2024,2,3,February,58
Terre Haute,IN,39.486,-87.401,,,26,,81,2/1/2024 0:00,2024,2,3,February,81
The Dalles,OR,45.6024,-121.2034,,,,,35,2/1/2024 0:00,2024,2,3,February,35
Theodore Roosevelt National Park,ND,46.9496,-103.5143,,,23,,17,2/1/2024 0:00,2024,2,3,February,23
Thibodaux,LA,29.7639,-90.7653,,,44,,50,2/1/2024 0:00,2024,2,3,February,50
Thompson Falls,MT,47.5944,-115.3237,,,,28,47,2/1/2024 0:00,2024,2,3,February,47
Thousand Oaks,CA,34.2101,-118.8705,,,41,,46,2/1/2024 0:00,2024,2,3,February,46
Timpanogos Cave National Monument,UT,40.4419,-111.7134,,,,,10,2/1/2024 0:00,2024,2,3,February,10
Toledo,OH,41.6441,-83.5466,,,,20,59,2/1/2024 0:00,2024,2,3,February,59
Tooele,UT,40.5309,-112.2983,,,29,,51,2/1/2024 0:00,2024,2,3,February,51
Topeka,KS,39.0243,-95.7113,,,30,14,19,2/1/2024 0:00,2024,2,3,February,30
Torrington,CT,41.82,-73.2956,,,31,14,51,2/1/2024 0:00,2024,2,3,February,51
Transylvania County,NC,35.2019,-82.7986,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Traverse City,MI,44.7544,-85.6029,,,30,,10,2/1/2024 0:00,2024,2,3,February,30
Tri-Cities,TN,36.53,-82.557,,,,,50,2/1/2024 0:00,2024,2,3,February,50
Trona,CA,35.7744,-117.3722,2,15,38,19,13,2/1/2024 0:00,2024,2,3,February,38
Truckee,CA,39.3386,-120.1703,,,,,21,2/1/2024 0:00,2024,2,3,February,21
Truro,MA,41.98,-70.02,,,34,,,2/1/2024 0:00,2024,2,3,February,34
Tucson,AZ,32.222,-110.9265,,,39,49,29,2/1/2024 0:00,2024,2,3,February,49
Tulsa,OK,36.128,-95.916,,,42,23,34,2/1/2024 0:00,2024,2,3,February,42
Tuolumne County,CA,37.962,-120.2392,,,44,,,2/1/2024 0:00,2024,2,3,February,44
Tuscaloosa,AL,33.2144,-87.5602,,,,,14,2/1/2024 0:00,2024,2,3,February,14
Twentynine Palms,CA,34.3167,-116.0944,3,20,44,19,25,2/1/2024 0:00,2024,2,3,February,44
Twin Cities,MN,44.955,-93.185,,,,,58,2/1/2024 0:00,2024,2,3,February,58
Twin Falls,ID,42.5641,-114.4462,,,,,13,2/1/2024 0:00,2024,2,3,February,13
Twisp,WA,48.3645,-120.1211,,,,,43,2/1/2024 0:00,2024,2,3,February,43
Tyler-Longview-Marshall,TX,32.35,-95.3,,,58,,62,2/1/2024 0:00,2024,2,3,February,62
Tyrrell County,NC,35.8181,-76.2076,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Ukiah,CA,39.1502,-123.2078,,,35,,28,2/1/2024 0:00,2024,2,3,February,35
Union County,NC,34.9883,-80.5307,,,,,50,2/1/2024 0:00,2024,2,3,February,50
Upper Eastern Shore,MD,39.1557,-76.0535,,,,,29,2/1/2024 0:00,2024,2,3,February,29
Upper Green River Basin,WY,42.7,-109.9,,,42,5,23,2/1/2024 0:00,2024,2,3,February,42
Upper Hudson Valley Region,NY,42.5884,-73.5646,,,22,,60,2/1/2024 0:00,2024,2,3,February,60
Uxbridge,MA,42.0997,-71.62,,,27,,,2/1/2024 0:00,2024,2,3,February,27
Vacaville,CA,38.3525,-121.9617,,,34,,42,2/1/2024 0:00,2024,2,3,February,42
Vance County,NC,36.3649,-78.4079,,,,,50,2/1/2024 0:00,2024,2,3,February,50
Vancouver,WA,45.6336,-122.6028,,,,,23,2/1/2024 0:00,2024,2,3,February,23
Vermillion,SD,42.78,-96.93,,,16,,45,2/1/2024 0:00,2024,2,3,February,45
Vermont Mountain Valley Locations,VT,44.26,-72.58,,,29,22,55,2/1/2024 0:00,2024,2,3,February,55
Vernal,UT,40.4555,-109.5288,,,29,,54,2/1/2024 0:00,2024,2,3,February,54
Victoria,TX,28.824,-96.983,,,47,,,2/1/2024 0:00,2024,2,3,February,47
Victorville,CA,34.5108,-117.3255,3,23,44,24,23,2/1/2024 0:00,2024,2,3,February,44
Viking Lake State Park,IA,40.971,-95.044,,,,,24,2/1/2024 0:00,2024,2,3,February,24
Vilas and Forest Counties,WI,45.8085,-89.2313,,,28,,33,2/1/2024 0:00,2024,2,3,February,33
Vincennes,IN,38.8583,-87.477,,,24,,35,2/1/2024 0:00,2024,2,3,February,35
Visalia,CA,36.3254,-119.3206,,,33,,38,2/1/2024 0:00,2024,2,3,February,38
W San Bernardino M,CA,34.244,-117.5328,3,25,45,15,17,2/1/2024 0:00,2024,2,3,February,45
W San Fernando Vly,CA,34.1991,-118.5327,5,23,38,11,57,2/1/2024 0:00,2024,2,3,February,57
W San Gabriel Vly,CA,34.1327,-118.1272,4,21,44,24,56,2/1/2024 0:00,2024,2,3,February,56
Waco-Killeen,TX,31.5558,-97.1309,,,46,,36,2/1/2024 0:00,2024,2,3,February,46
Waikoloa,HI,19.9431,-155.7906,,,,,8,2/1/2024 0:00,2024,2,3,February,8
Wake County,NC,35.878,-78.787,,,24,12,50,2/1/2024 0:00,2024,2,3,February,50
Walla Walla,WA,46.0558,-118.3514,,,,,26,2/1/2024 0:00,2024,2,3,February,26
Wamsutter,WY,41.68,-108.02,,,32,1,,2/1/2024 0:00,2024,2,3,February,32
Ward,AL,32.3625,-88.2779,,,,,15,2/1/2024 0:00,2024,2,3,February,15
Ware - Quabbin Summit,MA,42.2983,-72.3347,,,28,18,58,2/1/2024 0:00,2024,2,3,February,58
Warner Robins,GA,32.6056,-83.5978,,,,23,66,2/1/2024 0:00,2024,2,3,February,66
Warren County,NC,36.3966,-78.1065,,,,,50,2/1/2024 0:00,2024,2,3,February,50
Washington County,NC,35.8231,-76.5768,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Watauga County,NC,36.2309,-81.6961,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Waterbury,CT,41.56,-73.05,,,,26,58,2/1/2024 0:00,2024,2,3,February,58
Waterloo,IA,42.496,-92.4,,,,,31,2/1/2024 0:00,2024,2,3,February,31
Watertown,SD,44.8997,-97.1288,,,17,13,35,2/1/2024 0:00,2024,2,3,February,35
Watsonville,CA,36.9153,-121.7607,,,34,,35,2/1/2024 0:00,2024,2,3,February,35
Waukesha and Jefferson Counties,WI,43.0118,-88.5217,,,,8,30,2/1/2024 0:00,2024,2,3,February,30
Wayne County,NC,35.3639,-78.0039,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Weaverville,CA,40.734,-122.941,,,,,35,2/1/2024 0:00,2024,2,3,February,35
Weeping Water,NE,40.87,-96.14,,,,8,,2/1/2024 0:00,2024,2,3,February,8
Weirton,WV,40.4273,-80.5925,,,,,35,2/1/2024 0:00,2024,2,3,February,35
Wenatchee,WA,47.4122,-120.3183,,,,,34,2/1/2024 0:00,2024,2,3,February,34
West Central Minnesota,MN,46.4603,-95.5234,,,,,22,2/1/2024 0:00,2024,2,3,February,22
West Greenwich,RI,41.615,-71.7197,,,32,,33,2/1/2024 0:00,2024,2,3,February,33
West Palm Beach,FL,26.715,-80.062,,,45,16,33,2/1/2024 0:00,2024,2,3,February,45
Western Interior,ME,44.2306,-69.785,,,30,,52,2/1/2024 0:00,2024,2,3,February,52
Western Maryland,MD,39.6246,-78.9097,,,30,,21,2/1/2024 0:00,2024,2,3,February,30
Western Mountains,ME,44.8758,-70.4686,,,,,62,2/1/2024 0:00,2024,2,3,February,62
Western Nevada County,CA,39.2192,-121.0611,,,34,,14,2/1/2024 0:00,2024,2,3,February,34
Western New York Region,NY,42.6595,-79.0628,,,24,,55,2/1/2024 0:00,2024,2,3,February,55
Westmorland,CA,33.0325,-115.6225,,,25,53,72,2/1/2024 0:00,2024,2,3,February,72
Westport,CT,41.1189,-73.3369,,,,20,59,2/1/2024 0:00,2024,2,3,February,59
Weymouth,MA,42.2459,-70.9628,,,25,,20,2/1/2024 0:00,2024,2,3,February,25
Whiterocks,UT,40.468,-109.9307,,,36,,,2/1/2024 0:00,2024,2,3,February,36
Wichita,KS,37.7011,-97.3139,,,40,18,18,2/1/2024 0:00,2024,2,3,February,40
Wilkes County,NC,36.2061,-81.1632,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Williamsport,PA,41.2412,-77.0011,,,21,,48,2/1/2024 0:00,2024,2,3,February,48
Willits,CA,39.4117,-123.3527,,,35,,55,2/1/2024 0:00,2024,2,3,February,55
Willows,CA,39.5239,-122.194,,,38,6,17,2/1/2024 0:00,2024,2,3,February,38
Wilmington Area,DE,39.7391,-75.5398,,,28,,44,2/1/2024 0:00,2024,2,3,February,44
Wilson County,NC,35.7055,-77.9181,,,,,47,2/1/2024 0:00,2024,2,3,February,47
Winchester,VA,39.15,-78.15,,,19,16,38,2/1/2024 0:00,2024,2,3,February,38
Wind Cave,SD,43.5578,-103.4839,,,40,1,2,2/1/2024 0:00,2024,2,3,February,40
Winthrop,WA,48.4772,-120.1906,,,,,33,2/1/2024 0:00,2024,2,3,February,33
Woodland,CA,38.6784,-121.7741,,,34,,42,2/1/2024 0:00,2024,2,3,February,42
Worcester,MA,42.1908,-71.8761,,,29,20,63,2/1/2024 0:00,2024,2,3,February,63
Wythe Co.,VA,36.95,-81.08,,,28,,,2/1/2024 0:00,2024,2,3,February,28
Yacolt,WA,45.8656,-122.4069,,,,,17,2/1/2024 0:00,2024,2,3,February,17
Yadkin County,NC,36.1605,-80.6652,,,,,50,2/1/2024 0:00,2024,2,3,February,50
